13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 91, 92, 93, 0 , 0 , 0 , 11
13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 36, 37, 38, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 59, 0 , 0 , 11
13, 0 , 0 , 0 , 0 , 29, 5 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 3 , 0 , 0 , 0 , 44, 45, 46, 80, 80, 80, 80, 88, 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 11
13, 0 , 0 , 0 , 0 , 0 , 13, 10, 10, 10, 10, 10, 10, 10, 11, 0 , 0 , 0 , 52, 53, 54, 35, 0 , 0 , 0 , 78, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11
13, 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11, 0 , 0 , 0 , 60, 61, 62, 51, 0 , 0 , 0 , 25, 34, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11
13, 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11, 0 , 0 , 0 , 68, 69, 70, 0 , 0 , 0 , 40, 33, 34, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11
13, 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 47, 41, 42, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11
13, 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 49, 50, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11
13, 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11, 55, 56, 0 , 0 , 0 , 0 , 57, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 11
13, 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11, 63, 64, 0 , 0 , 0 , 0 , 65, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11
13, 0 , 0 , 0 , 0 , 0 , 6 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 4 , 71, 72, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 4 
13, 0 , 0 , 0 , 0 , 0 , 14, 10, 10, 10, 10, 36, 37, 37, 38, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 13, 10, 10, 10, 10, 10, 10, 10, 10, 10, 12
13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 44, 45, 45, 46, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 40, 52, 53, 53, 54, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
13, 0 , 0 , 0 , 95, 80, 80, 80, 88, 0 , 47, 60, 61, 61, 62, 7 , 0 , 0 , 0 , 25, 26, 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 68, 69, 69, 70, 21, 0 , 0 , 0 , 33, 34, 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
13, 0 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 33, 34, 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
13, 0 , 0 , 0 , 0 , 22, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 41, 42, 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 55, 56, 57, 0 , 0 , 0 , 0 , 49, 50, 35, 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 63, 64, 65, 0 , 0 , 0 , 0 , 0 , 0 , 51, 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 57, 0 , 0 , 71, 72, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 65, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
6 , 2 , 2 , 2 , 2 , 2 , 2 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 3 
14, 10, 10, 10, 10, 10, 10, 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 14, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11
0 , 0 , 0 , 0 , 0 , 0 , 5 , 12, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11
0 , 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11
0 , 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11
0 , 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11
0 , 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11
0 , 0 , 0 , 0 , 0 , 0 , 6 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 4 
0 , 0 , 0 , 0 , 0 , 0 , 14, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 12
